movieId,ratings_count,tags_count
3499,44.0,7.0
3500,4.0,0.0
3501,5.0,0.0
3502,3.0,1.0
3503,11.0,0.0
3504,22.0,1.0
3505,9.0,0.0
3506,5.0,0.0
3507,15.0,1.0
3508,18.0,0.0
3510,36.0,0.0
3511,6.0,0.0
3512,8.0,1.0
3513,7.0,0.0
3514,1.0,0.0
3515,9.0,1.0
3516,4.0,0.0
3519,6.0,0.0
3521,7.0,0.0
3524,10.0,0.0
3525,5.0,0.0
3526,15.0,1.0
3527,61.0,11.0
3528,5.0,1.0
3529,5.0,0.0
3531,1.0,0.0
3534,25.0,0.0
3535,59.0,0.0
3536,21.0,2.0
3537,3.0,0.0
3538,5.0,0.0
3539,2.0,0.0
3543,14.0,0.0
3544,3.0,0.0
3545,5.0,0.0
3546,2.0,1.0
3548,5.0,1.0
3549,8.0,1.0
3550,6.0,0.0
3551,13.0,0.0
3552,52.0,1.0
3553,5.0,0.0
3554,3.0,0.0
3555,33.0,0.0
3556,26.0,3.0
3557,5.0,0.0
3559,3.0,1.0
3563,3.0,0.0
3564,12.0,0.0
3565,7.0,0.0
3566,8.0,2.0
3567,1.0,0.0
3568,1.0,0.0
3569,2.0,0.0
3571,2.0,0.0
3572,4.0,0.0
3573,2.0,0.0
3574,1.0,0.0
3576,4.0,0.0
3577,2.0,0.0
3578,170.0,8.0
3580,2.0,0.0
3581,2.0,0.0
3584,4.0,0.0
3586,1.0,0.0
3587,2.0,0.0
3590,1.0,0.0
3591,15.0,0.0
3592,1.0,0.0
3593,19.0,0.0
3594,6.0,0.0
3596,1.0,0.0
3597,2.0,0.0
3598,3.0,0.0
3599,5.0,0.0
3604,1.0,0.0
3606,4.0,0.0
3608,25.0,1.0
3609,1.0,0.0
3614,8.0,0.0
3615,14.0,0.0
3616,10.0,0.0
3617,41.0,0.0
3618,12.0,0.0
3619,1.0,0.0
3622,1.0,0.0
3623,77.0,0.0
3624,43.0,0.0
3625,1.0,0.0
3626,3.0,0.0
3627,4.0,0.0
3628,2.0,0.0
3629,7.0,1.0
3632,5.0,0.0
3633,17.0,0.0
3634,1.0,0.0
3635,18.0,0.0
3637,1.0,0.0
3638,26.0,0.0
3639,18.0,0.0
3640,1.0,0.0
3641,2.0,0.0
3643,2.0,0.0
3646,17.0,0.0
3648,1.0,0.0
3649,8.0,0.0
3652,1.0,0.0
3653,3.0,0.0
3654,13.0,0.0
3655,2.0,0.0
3658,1.0,0.0
3660,2.0,0.0
3661,1.0,0.0
3662,2.0,0.0
3663,1.0,0.0
3664,1.0,0.0
3667,1.0,0.0
3668,15.0,0.0
3669,1.0,0.0
3671,62.0,3.0
3672,5.0,0.0
3673,2.0,0.0
3674,1.0,0.0
3675,8.0,1.0
3676,10.0,17.0
3677,4.0,0.0
3678,1.0,0.0
3679,2.0,0.0
3680,1.0,0.0
3681,33.0,0.0
3682,5.0,0.0
3683,19.0,1.0
3684,7.0,0.0
3685,9.0,0.0
3686,15.0,0.0
3687,1.0,0.0
3688,11.0,0.0
3689,4.0,0.0
3690,5.0,0.0
3691,1.0,0.0
3692,1.0,0.0
3693,8.0,0.0
3694,2.0,0.0
3695,2.0,0.0
3696,3.0,0.0
3697,21.0,0.0
3698,34.0,0.0
3699,13.0,0.0
3700,1.0,0.0
3701,13.0,0.0
3702,38.0,0.0
3703,40.0,0.0
3704,24.0,0.0
3705,8.0,0.0
3706,8.0,0.0
3707,10.0,0.0
3708,10.0,0.0
3709,1.0,0.0
3710,3.0,0.0
3711,1.0,0.0
3712,3.0,1.0
3713,1.0,0.0
3714,1.0,0.0
3715,2.0,0.0
3716,1.0,0.0
3717,61.0,0.0
3719,2.0,0.0
3720,1.0,0.0
3723,5.0,1.0
3724,5.0,1.0
3725,2.0,0.0
3726,5.0,0.0
3727,8.0,0.0
3728,4.0,0.0
3729,3.0,0.0
3730,17.0,1.0
3731,1.0,0.0
3732,4.0,0.0
3733,3.0,0.0
3735,17.0,1.0
3736,1.0,0.0
3737,1.0,0.0
3738,2.0,0.0
3739,1.0,0.0
3740,28.0,0.0
3741,11.0,0.0
3742,10.0,0.0
3743,3.0,0.0
3744,19.0,0.0
3745,29.0,0.0
3746,2.0,0.0
3747,2.0,0.0
3751,78.0,0.0
3752,46.0,0.0
3753,68.0,0.0
3754,9.0,0.0
3755,44.0,0.0
3756,1.0,0.0
3758,2.0,0.0
3760,3.0,0.0
3761,1.0,0.0
3763,16.0,0.0
3764,5.0,0.0
3765,2.0,0.0
3766,6.0,0.0
3767,3.0,0.0
3768,2.0,0.0
3769,3.0,0.0
3770,6.0,0.0
3771,3.0,0.0
3773,2.0,0.0
3774,4.0,0.0
3783,11.0,0.0
3784,11.0,0.0
3785,50.0,0.0
3786,4.0,0.0
3787,2.0,0.0
3788,6.0,0.0
3789,1.0,0.0
3790,2.0,0.0
3791,16.0,0.0
3792,1.0,0.0
3793,133.0,6.0
3794,2.0,0.0
3795,1.0,0.0
3797,3.0,0.0
3798,25.0,0.0
3799,6.0,0.0
3801,4.0,1.0
3802,4.0,0.0
3806,1.0,0.0
3807,1.0,0.0
3808,1.0,0.0
3809,35.0,0.0
3810,3.0,0.0
3811,7.0,1.0
3812,12.0,0.0
3813,3.0,0.0
3814,9.0,0.0
3816,1.0,1.0
3819,3.0,0.0
3821,16.0,0.0
3822,4.0,0.0
3823,2.0,0.0
3824,11.0,0.0
3825,29.0,0.0
3826,39.0,0.0
3827,23.0,0.0
3830,2.0,0.0
3831,11.0,0.0
3832,1.0,0.0
3833,2.0,0.0
3834,2.0,0.0
3835,6.0,0.0
3836,15.0,0.0
3837,3.0,0.0
3838,1.0,0.0
3839,3.0,0.0
3840,5.0,0.0
3841,6.0,0.0
3843,4.0,0.0
3844,9.0,1.0
3845,1.0,0.0
3846,4.0,0.0
3847,1.0,0.0
3849,2.0,1.0
3851,1.0,0.0
3852,13.0,0.0
3855,2.0,0.0
3857,1.0,0.0
3858,5.0,0.0
3859,2.0,2.0
3861,19.0,0.0
3862,2.0,0.0
3863,45.0,0.0
3864,5.0,0.0
3865,4.0,0.0
3868,42.0,0.0
3869,26.0,0.0
3870,1.0,0.0
3871,5.0,0.0
3872,1.0,0.0
3873,7.0,0.0
3877,9.0,1.0
3879,2.0,0.0
3882,34.0,0.0
3884,3.0,0.0
3888,1.0,0.0
3889,6.0,0.0
3893,19.0,0.0
3894,1.0,0.0
3895,1.0,0.0
3896,8.0,0.0
3897,83.0,4.0
3898,2.0,0.0
3899,1.0,0.0
3900,1.0,0.0
3901,2.0,0.0
3906,2.0,0.0
3908,3.0,0.0
3909,4.0,0.0
3910,20.0,2.0
3911,53.0,2.0
3912,2.0,0.0
3914,1.0,0.0
3915,6.0,0.0
3916,41.0,0.0
3917,15.0,0.0
3918,9.0,0.0
3919,1.0,0.0
3920,1.0,0.0
3922,1.0,0.0
3925,6.0,0.0
3926,1.0,0.0
3927,6.0,0.0
3928,4.0,0.0
3929,2.0,0.0
3930,4.0,0.0
3932,2.0,1.0
3933,1.0,0.0
3937,4.0,0.0
3938,2.0,0.0
3939,1.0,0.0
3940,1.0,0.0
3941,1.0,0.0
3942,1.0,0.0
3943,8.0,0.0
3945,1.0,0.0
3946,5.0,0.0
3947,3.0,0.0
3948,91.0,2.0
3949,96.0,3.0
3950,8.0,0.0
3951,1.0,1.0
3952,7.0,0.0
3953,4.0,0.0
3955,6.0,0.0
3957,3.0,0.0
3958,1.0,0.0
3959,8.0,0.0
3962,1.0,0.0
3963,2.0,0.0
3964,3.0,0.0
3965,1.0,0.0
3966,2.0,0.0
3967,37.0,1.0
3968,27.0,0.0
3969,26.0,0.0
3971,2.0,0.0
3972,16.0,0.0
3973,4.0,0.0
3974,1.0,0.0
3977,72.0,0.0
3978,15.0,0.0
3979,24.0,0.0
3980,14.0,0.0
3981,13.0,0.0
3983,9.0,1.0
3984,21.0,0.0
3985,6.0,0.0
3986,20.0,0.0
3987,6.0,0.0
3988,33.0,1.0
3989,2.0,0.0
3990,4.0,0.0
3991,9.0,0.0
3992,5.0,0.0
3993,6.0,0.0
3994,73.0,8.0
3996,110.0,2.0
3997,12.0,0.0
3998,12.0,0.0
3999,14.0,0.0
4000,3.0,0.0
4002,27.0,0.0
4003,3.0,0.0
4005,12.0,0.0
4006,7.0,0.0
4007,20.0,1.0
4008,13.0,0.0
4009,2.0,0.0
4010,8.0,0.0
4011,93.0,0.0
4012,4.0,1.0
4014,47.0,0.0
4015,33.0,1.0
4016,37.0,0.0
4017,14.0,0.0
4018,54.0,0.0
4019,28.0,1.0
4020,13.0,0.0
4021,5.0,0.0
4022,100.0,0.0
4023,23.0,0.0
4024,3.0,1.0
4025,64.0,1.0
4027,94.0,1.0
4029,12.0,1.0
4030,5.0,0.0
4031,2.0,0.0
4032,1.0,0.0
4033,13.0,0.0
4034,70.0,2.0
4035,3.0,0.0
4036,11.0,0.0
4037,8.0,0.0
4039,16.0,0.0
4040,13.0,0.0
4041,14.0,0.0
4042,4.0,0.0
4043,3.0,0.0
4046,1.0,1.0
4047,9.0,0.0
4051,1.0,0.0
4052,8.0,0.0
4053,2.0,0.0
4054,16.0,0.0
4055,2.0,0.0
4056,7.0,0.0
4061,2.0,0.0
4062,8.0,0.0
4063,4.0,0.0
4064,1.0,0.0
4065,1.0,0.0
4066,4.0,0.0
4067,4.0,0.0
4068,7.0,0.0
4069,22.0,0.0
4074,1.0,0.0
4077,2.0,1.0
4078,1.0,0.0
4079,2.0,0.0
4080,2.0,0.0
4081,3.0,0.0
4082,2.0,0.0
4083,1.0,0.0
4084,19.0,0.0
4085,46.0,0.0
4086,5.0,0.0
4089,1.0,0.0
4090,8.0,0.0
4091,4.0,0.0
4092,2.0,0.0
4093,1.0,0.0
4102,6.0,0.0
4103,10.0,0.0
4104,5.0,0.0
4105,22.0,1.0
4109,7.0,0.0
4110,1.0,0.0
4111,1.0,0.0
4113,2.0,1.0
4115,1.0,0.0
4116,1.0,0.0
4117,3.0,1.0
4121,12.0,0.0
4123,1.0,0.0
4124,4.0,0.0
4125,2.0,0.0
4126,4.0,0.0
4127,3.0,0.0
4128,26.0,0.0
4129,1.0,0.0
4130,3.0,0.0
4131,3.0,0.0
4132,8.0,0.0
4133,8.0,0.0
4135,1.0,0.0
4138,2.0,1.0
4139,1.0,0.0
4141,4.0,0.0
4142,2.0,0.0
4143,1.0,0.0
4144,14.0,18.0
4146,3.0,0.0
4147,2.0,0.0
4148,39.0,0.0
4149,11.0,0.0
4152,2.0,0.0
4153,12.0,0.0
4154,2.0,0.0
4155,8.0,0.0
4156,1.0,0.0
4157,1.0,0.0
4158,6.0,0.0
4159,7.0,0.0
4160,4.0,1.0
4161,23.0,0.0
4164,2.0,2.0
4166,2.0,1.0
4167,10.0,0.0
4168,4.0,0.0
4171,1.0,1.0
4174,1.0,1.0
4175,4.0,0.0
4178,6.0,0.0
4180,1.0,0.0
4181,1.0,0.0
4184,1.0,1.0
4187,3.0,0.0
4189,1.0,2.0
4190,2.0,2.0
4191,4.0,1.0
4193,2.0,0.0
4195,3.0,0.0
4197,1.0,0.0
4198,1.0,0.0
4200,2.0,0.0
4202,1.0,0.0
4203,6.0,0.0
4204,1.0,1.0
4205,6.0,0.0
4207,3.0,0.0
4210,6.0,2.0
4211,6.0,1.0
4212,1.0,0.0
4214,13.0,1.0
4215,6.0,0.0
4217,2.0,0.0
4218,1.0,1.0
4219,3.0,0.0
4220,5.0,0.0
4221,4.0,1.0
4223,40.0,5.0
4224,2.0,0.0
4225,7.0,0.0
4226,159.0,13.0
4228,10.0,0.0
4229,4.0,0.0
4231,5.0,0.0
4232,28.0,1.0
4233,6.0,0.0
4234,5.0,0.0
4235,23.0,0.0
4236,1.0,0.0
4237,1.0,0.0
4238,17.0,0.0
4239,51.0,0.0
4240,1.0,0.0
4241,5.0,0.0
4242,1.0,0.0
4243,1.0,0.0
4246,65.0,1.0
4247,21.0,0.0
4248,6.0,0.0
4251,1.0,0.0
4252,2.0,0.0
4254,13.0,0.0
4255,10.0,0.0
4256,3.0,0.0
4259,4.0,1.0
4260,1.0,0.0
4262,67.0,1.0
4263,2.0,1.0
4265,5.0,0.0
4267,5.0,0.0
4268,2.0,0.0
4270,45.0,0.0
4273,2.0,0.0
4275,5.0,0.0
4276,2.0,0.0
4278,3.0,0.0
4280,9.0,0.0
4282,1.0,0.0
4284,1.0,0.0
4285,3.0,0.0
4289,3.0,0.0
4290,1.0,0.0
4291,11.0,0.0
4292,2.0,1.0
4293,4.0,0.0
4294,2.0,0.0
4296,2.0,1.0
4297,2.0,0.0
4298,2.0,0.0
4299,41.0,0.0
4300,3.0,0.0
4304,5.0,0.0
4305,4.0,0.0
4306,170.0,1.0
4307,1.0,0.0
4308,55.0,0.0
4310,43.0,0.0
4312,2.0,1.0
4313,2.0,0.0
4316,2.0,1.0
4317,3.0,0.0
4321,31.0,0.0
4322,10.0,0.0
4323,1.0,0.0
4325,1.0,0.0
4326,11.0,2.0
4327,16.0,0.0
4329,3.0,0.0
4333,10.0,1.0
4334,5.0,0.0
4337,2.0,0.0
4338,1.0,0.0
4339,4.0,0.0
4340,11.0,0.0
4342,1.0,0.0
4343,27.0,2.0
4344,34.0,0.0
4345,3.0,0.0
4347,3.0,1.0
4349,8.0,0.0
4350,2.0,0.0
4351,16.0,0.0
4353,1.0,0.0
4354,1.0,0.0
4355,2.0,0.0
4356,5.0,1.0
4357,1.0,0.0
4359,8.0,1.0
4361,32.0,1.0
4366,19.0,0.0
4367,40.0,0.0
4368,11.0,0.0
4369,45.0,0.0
4370,56.0,5.0
4371,1.0,0.0
4372,5.0,0.0
4373,3.0,0.0
4374,1.0,0.0
4378,14.0,0.0
4380,7.0,1.0
4381,4.0,0.0
4383,5.0,0.0
4384,1.0,0.0
4386,11.0,0.0
4387,9.0,0.0
4388,26.0,0.0
4389,4.0,0.0
4390,2.0,0.0
4392,3.0,0.0
4393,1.0,0.0
4394,1.0,0.0
4395,1.0,0.0
4396,10.0,1.0
4397,2.0,0.0
4399,2.0,0.0
4402,1.0,0.0
4403,2.0,0.0
4404,1.0,1.0
4406,5.0,0.0
4407,1.0,0.0
4408,1.0,0.0
4409,3.0,0.0
4410,1.0,0.0
4412,2.0,0.0
4419,4.0,0.0
4420,1.0,0.0
4422,2.0,0.0
4424,3.0,0.0
4426,2.0,0.0
4427,9.0,0.0
4428,2.0,0.0
4429,2.0,0.0
4432,4.0,0.0
4433,2.0,0.0
4434,1.0,0.0
4436,1.0,0.0
4437,8.0,0.0
4438,3.0,0.0
4439,4.0,0.0
4440,2.0,0.0
4441,3.0,0.0
4442,3.0,0.0
4443,2.0,0.0
4444,3.0,0.0
4445,1.0,0.0
4446,31.0,1.0
4447,64.0,1.0
4448,20.0,2.0
4449,1.0,0.0
4450,7.0,0.0
4451,1.0,0.0
4452,6.0,0.0
4453,1.0,0.0
4454,1.0,7.0
4458,1.0,0.0
4459,1.0,0.0
4462,2.0,0.0
4463,1.0,0.0
4464,5.0,0.0
4465,5.0,1.0
4466,2.0,0.0
4467,13.0,0.0
4470,2.0,0.0
4471,3.0,0.0
4473,1.0,0.0
4474,5.0,0.0
4475,1.0,0.0
4476,3.0,1.0
4477,8.0,1.0
4478,2.0,0.0
4480,3.0,0.0
4482,3.0,0.0
4483,3.0,0.0
4484,2.0,0.0
4487,11.0,0.0
4488,3.0,0.0
4489,24.0,2.0
4490,1.0,0.0
4492,3.0,0.0
4495,1.0,1.0
4496,1.0,0.0
4497,1.0,0.0
4498,6.0,0.0
4499,16.0,0.0
4500,1.0,0.0
4502,4.0,0.0
4504,1.0,0.0
4505,1.0,0.0
4506,3.0,0.0
4508,8.0,0.0
4509,5.0,0.0
4511,1.0,0.0
4516,2.0,0.0
4517,2.0,0.0
4518,4.0,0.0
4519,9.0,0.0
4520,3.0,0.0
4521,1.0,0.0
4522,1.0,0.0
4523,2.0,0.0
4524,1.0,0.0
4526,5.0,1.0
4527,2.0,0.0
4529,4.0,0.0
4531,3.0,0.0
4533,4.0,0.0
4534,2.0,0.0
4535,4.0,0.0
4537,3.0,1.0
4541,2.0,0.0
4544,5.0,0.0
4545,20.0,1.0
4546,6.0,2.0
4552,3.0,6.0
4553,9.0,0.0
4557,1.0,0.0
4558,14.0,1.0
4562,1.0,0.0
4563,3.0,0.0
4564,6.0,0.0
4565,2.0,0.0
4568,1.0,0.0
4571,45.0,1.0
4572,3.0,0.0
4573,1.0,0.0
4574,2.0,0.0
4577,3.0,0.0
4578,2.0,0.0
4580,2.0,0.0
4581,1.0,0.0
4583,1.0,0.0
4584,1.0,0.0
4585,4.0,0.0
4587,8.0,0.0
4589,2.0,0.0
4591,5.0,0.0
4593,2.0,0.0
4594,1.0,0.0
4595,1.0,0.0
4597,1.0,0.0
4599,2.0,0.0
4600,2.0,1.0
4602,3.0,0.0
4603,1.0,0.0
4605,4.0,0.0
4608,2.0,0.0
4610,1.0,0.0
4611,1.0,0.0
4612,1.0,1.0
4613,1.0,0.0
4614,1.0,0.0
4615,1.0,0.0
4616,6.0,0.0
4617,2.0,0.0
4619,2.0,0.0
4621,18.0,1.0
4622,2.0,0.0
4623,20.0,1.0
4624,3.0,0.0
4625,3.0,0.0
4626,2.0,0.0
4628,4.0,0.0
4629,2.0,0.0
4630,1.0,0.0
4632,2.0,0.0
4634,2.0,0.0
4635,1.0,0.0
4636,3.0,0.0
4638,36.0,1.0
4639,18.0,2.0
4640,4.0,0.0
4641,34.0,1.0
4642,11.0,0.0
4643,49.0,0.0
4644,3.0,0.0
4645,1.0,0.0
4646,1.0,0.0
4649,7.0,0.0
4653,1.0,0.0
4654,7.0,0.0
4658,1.0,0.0
4660,1.0,0.0
4661,2.0,0.0
4662,3.0,0.0
4663,3.0,0.0
4666,1.0,0.0
4670,1.0,0.0
4671,1.0,0.0
4672,2.0,0.0
4673,3.0,0.0
4675,1.0,0.0
4676,6.0,0.0
4677,13.0,1.0
4678,9.0,1.0
4679,13.0,0.0
4681,7.0,0.0
4683,2.0,0.0
4686,4.0,0.0
4687,1.0,0.0
4688,3.0,1.0
4689,1.0,0.0
4690,2.0,0.0
4695,1.0,0.0
4697,4.0,0.0
4699,2.0,0.0
4700,27.0,0.0
4701,31.0,0.0
4703,4.0,0.0
4704,1.0,0.0
4705,1.0,0.0
4708,2.0,1.0
4709,3.0,0.0
4710,1.0,0.0
4711,2.0,0.0
4713,7.0,0.0
4714,2.0,0.0
4715,1.0,0.0
4717,1.0,0.0
4718,45.0,0.0
4719,8.0,0.0
4720,55.0,0.0
4721,4.0,0.0
4722,1.0,0.0
4723,3.0,0.0
4725,4.0,4.0
4727,4.0,0.0
4728,18.0,0.0
4732,9.0,0.0
4733,3.0,0.0
4734,34.0,0.0
4735,5.0,0.0
4736,3.0,0.0
4738,4.0,0.0
4740,1.0,0.0
4741,7.0,0.0
4743,2.0,0.0
4744,7.0,0.0
4745,4.0,0.0
4748,6.0,0.0
4749,2.0,0.0
4750,1.0,0.0
4754,6.0,0.0
4756,2.0,0.0
4757,3.0,0.0
4759,1.0,0.0
4765,3.0,0.0
4766,1.0,0.0
4769,1.0,0.0
4770,2.0,0.0
4771,3.0,0.0
4772,1.0,0.0
4773,4.0,0.0
4774,6.0,0.0
4775,1.0,0.0
4776,51.0,0.0
4777,1.0,0.0
4780,2.0,0.0
4782,2.0,0.0
4783,1.0,0.0
4784,2.0,0.0
4785,1.0,0.0
4786,1.0,0.0
4787,10.0,1.0
4788,1.0,0.0
4789,3.0,0.0
4792,4.0,0.0
4794,3.0,0.0
4795,3.0,0.0
4796,2.0,0.0
4798,1.0,0.0
4799,10.0,0.0
4800,1.0,0.0
4801,2.0,1.0
4802,4.0,0.0
4803,4.0,0.0
4804,1.0,0.0
4808,4.0,1.0
4809,3.0,2.0
4810,1.0,0.0
4811,2.0,0.0
4812,6.0,2.0
4813,1.0,0.0
4814,5.0,0.0
4815,6.0,0.0
4816,54.0,6.0
4818,1.0,0.0
4821,5.0,0.0
4822,3.0,0.0
4823,25.0,1.0
4825,1.0,0.0
4826,2.0,0.0
4827,1.0,0.0
4828,1.0,0.0
4830,1.0,0.0
4831,1.0,0.0
4833,3.0,0.0
4835,3.0,1.0
4836,2.0,0.0
4840,1.0,0.0
4844,6.0,0.0
4845,3.0,0.0
4846,5.0,0.0
4847,2.0,0.0
4848,51.0,0.0
4849,3.0,0.0
4850,4.0,0.0
4852,3.0,0.0
4855,20.0,0.0
4857,8.0,2.0
4860,1.0,0.0
4862,3.0,0.0
4863,2.0,0.0
4864,1.0,0.0
4865,20.0,0.0
4866,8.0,0.0
4867,5.0,0.0
4871,1.0,0.0
4873,19.0,0.0
4874,33.0,2.0
4876,12.0,0.0
4877,1.0,0.0
4878,109.0,29.0
4879,1.0,0.0
4880,9.0,0.0
4881,17.0,1.0
4883,1.0,0.0
4885,1.0,0.0
4886,132.0,0.0
4887,14.0,0.0
4888,4.0,0.0
4889,7.0,0.0
4890,31.0,0.0
4893,2.0,0.0
4896,107.0,7.0
4898,4.0,0.0
4899,8.0,0.0
4900,5.0,0.0
4901,27.0,0.0
4902,10.0,1.0
4903,10.0,0.0
4909,2.0,0.0
4911,2.0,0.0
4912,4.0,0.0
4914,8.0,0.0
4915,5.0,0.0
4916,3.0,0.0
4917,1.0,0.0
4919,2.0,0.0
4920,3.0,1.0
4921,5.0,0.0
4925,1.0,0.0
4926,1.0,0.0
4927,1.0,0.0
4928,4.0,0.0
4929,4.0,0.0
4932,1.0,0.0
4936,9.0,0.0
4939,1.0,0.0
4941,8.0,0.0
4942,1.0,0.0
4945,1.0,0.0
4946,1.0,0.0
4947,2.0,0.0
4951,7.0,0.0
4952,1.0,0.0
4953,1.0,0.0
4954,11.0,0.0
4956,3.0,0.0
4957,2.0,0.0
4958,20.0,0.0
4959,2.0,0.0
4961,1.0,0.0
4962,1.0,0.0
4963,119.0,1.0
4964,1.0,0.0
4965,2.0,0.0
4966,1.0,0.0
4967,13.0,0.0
4969,4.0,1.0
4970,1.0,2.0
4971,5.0,0.0
4973,120.0,1.0
4974,14.0,0.0
4975,44.0,0.0
4976,4.0,0.0
4977,2.0,0.0
4978,6.0,0.0
4979,68.0,1.0
4980,20.0,1.0
4981,1.0,0.0
4985,2.0,0.0
4987,2.0,0.0
4988,1.0,0.0
4989,9.0,0.0
4990,5.0,0.0
4991,3.0,0.0
4992,17.0,0.0
4993,198.0,7.0
4994,10.0,0.0
4995,123.0,1.0
4998,1.0,1.0
5004,7.0,0.0
5007,1.0,0.0
5008,9.0,2.0
5009,8.0,0.0
5010,50.0,0.0
5011,2.0,0.0
5012,1.0,2.0
5013,27.0,0.0
5014,17.0,0.0
5015,18.0,1.0
5016,6.0,0.0
5021,3.0,0.0
5023,2.0,0.0
5025,15.0,0.0
5026,14.0,0.0
5027,5.0,0.0
5028,1.0,0.0
5033,2.0,0.0
5034,3.0,1.0
5039,6.0,0.0
5040,8.0,0.0
5041,1.0,0.0
5046,3.0,0.0
5047,9.0,0.0
5048,6.0,0.0
5049,11.0,0.0
5051,2.0,0.0
5053,1.0,0.0
5054,1.0,0.0
5055,8.0,0.0
5059,1.0,0.0
5060,46.0,0.0
5062,2.0,0.0
5063,1.0,0.0
5064,32.0,3.0
5065,13.0,0.0
5066,14.0,0.0
5068,1.0,0.0
5069,2.0,0.0
5071,1.0,0.0
5072,13.0,0.0
5073,3.0,0.0
5074,3.0,0.0
5075,3.0,0.0
5076,3.0,0.0
5077,1.0,0.0
5080,5.0,0.0
5081,5.0,0.0
5083,2.0,0.0
5088,1.0,1.0
5092,5.0,0.0
5093,9.0,0.0
5094,7.0,0.0
5095,1.0,0.0
5096,2.0,0.0
5099,4.0,0.0
5102,4.0,0.0
5103,24.0,0.0
5105,1.0,0.0
5106,7.0,0.0
5107,5.0,0.0
5108,11.0,0.0
5109,1.0,0.0
5110,24.0,0.0
5111,1.0,0.0
5112,1.0,0.0
5113,2.0,0.0
5114,1.0,1.0
5116,1.0,0.0
5120,3.0,1.0
5121,1.0,0.0
5127,3.0,0.0
5128,11.0,0.0
5131,2.0,0.0
5134,2.0,0.0
5135,12.0,1.0
5136,2.0,0.0
5137,3.0,0.0
5139,9.0,1.0
5146,9.0,0.0
5147,4.0,0.0
5151,18.0,0.0
5152,18.0,0.0
5155,1.0,0.0
5156,1.0,0.0
5159,7.0,0.0
5165,2.0,0.0
5168,1.0,0.0
5170,2.0,0.0
5171,22.0,0.0
5177,2.0,0.0
5178,1.0,0.0
5181,2.0,0.0
5187,3.0,0.0
5189,1.0,0.0
5197,1.0,0.0
5198,1.0,0.0
5202,2.0,0.0
5205,2.0,0.0
5209,1.0,0.0
5212,1.0,0.0
5213,1.0,1.0
5214,4.0,0.0
5218,85.0,0.0
5219,30.0,0.0
5220,10.0,0.0
5221,1.0,0.0
5222,4.0,0.0
5224,2.0,1.0
5225,21.0,0.0
5226,2.0,0.0
5231,1.0,0.0
5237,1.0,0.0
5238,2.0,1.0
5239,1.0,0.0
5240,1.0,0.0
5241,1.0,0.0
5244,1.0,0.0
5246,4.0,0.0
5247,9.0,0.0
5248,4.0,0.0
5250,3.0,0.0
5254,34.0,2.0
5255,4.0,0.0
5256,2.0,0.0
5258,2.0,0.0
5264,4.0,0.0
5265,11.0,0.0
5266,37.0,1.0
5267,12.0,0.0
5268,1.0,0.0
5269,1.0,0.0
5272,1.0,0.0
5275,1.0,0.0
5278,1.0,0.0
5279,2.0,0.0
5282,2.0,0.0
5283,22.0,0.0
5284,1.0,0.0
5285,1.0,0.0
5288,2.0,0.0
5291,18.0,4.0
5292,7.0,0.0
5293,9.0,0.0
5294,11.0,1.0
5296,10.0,0.0
5297,2.0,0.0
5298,5.0,0.0
5299,60.0,0.0
5300,1.0,0.0
5303,7.0,0.0
5304,2.0,1.0
5307,1.0,0.0
5308,19.0,0.0
5309,8.0,0.0
5311,1.0,0.0
5312,7.0,0.0
5313,22.0,0.0
5316,7.0,1.0
5319,6.0,0.0
5321,1.0,0.0
5322,1.0,0.0
5323,8.0,0.0
5324,2.0,0.0
5325,7.0,0.0
5328,1.0,0.0
5329,10.0,0.0
5333,3.0,0.0
5334,2.0,0.0
5337,3.0,0.0
5338,1.0,0.0
5339,6.0,0.0
5341,2.0,0.0
5345,1.0,0.0
5346,2.0,0.0
5347,2.0,0.0
5348,1.0,0.0
5349,122.0,1.0
5353,1.0,1.0
5356,1.0,0.0
5357,2.0,0.0
5358,1.0,0.0
5361,2.0,0.0
5363,9.0,0.0
5364,7.0,0.0
5365,1.0,0.0
5372,1.0,0.0
5373,1.0,0.0
5375,1.0,0.0
5377,44.0,1.0
5378,92.0,0.0
5379,6.0,2.0
5380,10.0,0.0
5382,3.0,0.0
5384,1.0,0.0
5385,1.0,0.0
5387,3.0,0.0
5388,33.0,7.0
5389,2.0,0.0
5390,1.0,0.0
5391,3.0,0.0
5397,2.0,0.0
5398,2.0,1.0
5400,17.0,0.0
5401,9.0,0.0
5404,3.0,1.0
5409,2.0,0.0
5410,4.0,0.0
5414,4.0,0.0
5415,4.0,0.0
5416,1.0,0.0
5417,3.0,0.0
5418,112.0,0.0
5419,17.0,0.0
5420,8.0,0.0
5421,6.0,0.0
5422,1.0,0.0
5423,3.0,0.0
5424,1.0,0.0
5425,2.0,0.0
5427,3.0,0.0
5428,4.0,0.0
5433,3.0,0.0
5434,5.0,0.0
5435,1.0,0.0
5437,3.0,0.0
5438,4.0,0.0
5440,1.0,0.0
5442,1.0,0.0
5443,2.0,0.0
5444,29.0,0.0
5445,120.0,1.0
5446,7.0,1.0
5447,2.0,0.0
5448,1.0,0.0
5449,22.0,0.0
5450,5.0,2.0
5451,5.0,2.0
5452,6.0,0.0
5454,2.0,0.0
5455,1.0,0.0
5456,1.0,0.0
5458,1.0,0.0
5459,61.0,3.0
